time,velocity,acceleration
2020-02-10 00:00:00.000000,1.840660815530402,-1.0222030684865853
2020-02-11 00:00:00.000000,-1.2047156817351037,0.8030089447698683
2020-02-12 00:00:00.000000,-0.14817313234485804,-1.5936654229799978
2020-02-13 00:00:00.000000,-1.1438896292961018,0.44857771981218336
2020-02-14 00:00:00.000000,-2.007311320282349,1.0535286171820588
2020-02-15 00:00:00.000000,-0.31853539018371485,0.2052213756511814
2020-02-16 00:00:00.000000,-0.5199850617945636,-0.5283975393082145
2020-02-17 00:00:00.000000,-0.49348804408787156,2.372959613735596
2020-02-18 00:00:00.000000,0.668992694386284,1.4779943885240296
2020-02-19 00:00:00.000000,-0.10301435763817758,-0.16974250327907378
2020-02-20 00:00:00.000000,-0.37498855819111837,1.9378882985963892
2020-02-21 00:00:00.000000,-0.49983051816199336,-0.6577028497258293
2020-02-22 00:00:00.000000,-0.07987738741735882,-0.4181292914970624
2020-02-23 00:00:00.000000,0.5075190790993948,1.337318065371718
2020-02-24 00:00:00.000000,1.5734705383320866,1.9622861113719703
2020-02-25 00:00:00.000000,0.33320425958785244,-1.5468967379994083
2020-02-26 00:00:00.000000,-0.19838961020249335,0.6781314846464537
2020-02-27 00:00:00.000000,0.5637972160470863,0.9092288958941519
2020-02-28 00:00:00.000000,-0.620686081736789,-1.5535286115703917
2020-02-29 00:00:00.000000,1.3249958277366853,-0.9181855310949827
2020-03-01 00:00:00.000000,0.09975336317752358,1.1334186483678192
2020-03-02 00:00:00.000000,1.208760272375893,0.002928924062244448
2020-03-03 00:00:00.000000,0.776956566668699,-0.15798871011872093
2020-03-04 00:00:00.000000,-1.9641637059696164,1.3104100629409874
2020-03-05 00:00:00.000000,0.10865231348617232,-0.19009380313428054
2020-03-06 00:00:00.000000,0.956189802025209,0.023217700982047337
2020-03-07 00:00:00.000000,-0.5269475671002305,-0.5836159847355903
2020-03-08 00:00:00.000000,2.7804286908879203,0.1820134404532213
2020-03-09 00:00:00.000000,0.031161422777621687,0.5100934129198544
2020-03-10 00:00:00.000000,-1.0031233957060013,-0.24847985224562505
2020-03-11 00:00:00.000000,0.22335301596217358,1.186073843534469
2020-03-12 00:00:00.000000,-1.125436633712056,-0.3315709610733269
2020-03-13 00:00:00.000000,-0.03572816309180224,-0.46978068668134987
2020-03-14 00:00:00.000000,1.1976078592460973,0.587054357761561
2020-03-15 00:00:00.000000,0.2500012148298189,-0.7348361566896106
2020-03-16 00:00:00.000000,0.7415886403410057,-0.7287806814430822
2020-03-17 00:00:00.000000,0.18678836576990926,-0.7381829695524873
2020-03-18 00:00:00.000000,-0.22218237966112614,-0.20665711063670894
2020-03-19 00:00:00.000000,-0.9406763634846894,-1.0927393033695814
2020-03-20 00:00:00.000000,0.0876391728027865,0.3886445956186619
2020-03-21 00:00:00.000000,-1.4633128619986837,-0.6128235409178437
2020-03-22 00:00:00.000000,0.24549001474951979,0.3277697921422686
2020-03-23 00:00:00.000000,-0.10342152396864858,0.8495538704978887
2020-03-24 00:00:00.000000,-0.2106416649789193,0.27232244979460074
2020-03-25 00:00:00.000000,-0.015227717841160315,-1.5847104996829153
2020-03-26 00:00:00.000000,0.9634027110679314,2.2223671401933434
2020-03-27 00:00:00.000000,-0.021542067668129463,0.3278155726491748
2020-03-28 00:00:00.000000,0.07600002088653703,-0.845431410857633
2020-03-29 00:00:00.000000,1.6949978322589518,0.49939523427634697
2020-03-30 00:00:00.000000,0.28367784099483884,-0.40284309631114196
2020-03-31 00:00:00.000000,0.19778769122119608,-0.3684843545294845
2020-04-01 00:00:00.000000,-0.19123514869279049,1.0901940920093502
2020-04-02 00:00:00.000000,0.20445537434253866,-0.5650529031190642
2020-04-03 00:00:00.000000,0.4984584140947839,-0.5132861588910468
2020-04-04 00:00:00.000000,-0.5631750901353897,0.3437807214492852
2020-04-05 00:00:00.000000,0.7702694862418334,-0.2409215485790067
2020-04-06 00:00:00.000000,-0.8390922482136696,-2.4259412854838196
2020-04-07 00:00:00.000000,0.6168068636067886,0.1548162676948499
2020-04-08 00:00:00.000000,-0.30897025913033693,-1.4319915603035238
2020-04-09 00:00:00.000000,0.39803709733841564,-1.6385131516858948
