time,velocity,acceleration
2020-02-04 00:00:00.000000,2.1073694700967174,-1.617314718951466
2020-02-05 00:00:00.000000,-0.15363592672893997,-0.1364915679148226
2020-02-06 00:00:00.000000,-1.4953645342301514,-0.3583371638402503
2020-02-07 00:00:00.000000,-0.07752948315985697,-1.4474481808131971
2020-02-08 00:00:00.000000,-0.599410887179088,0.23008967631124516
2020-02-09 00:00:00.000000,0.9165943960408344,0.3038974270647388
2020-02-10 00:00:00.000000,-0.7538827173396293,0.2553281032814633
2020-02-11 00:00:00.000000,-0.9334354635536047,1.2552215537028986
2020-02-12 00:00:00.000000,0.043996559882809656,0.8016961487412629
2020-02-13 00:00:00.000000,0.12065243183431056,0.08972432409725119
2020-02-14 00:00:00.000000,0.4131642156756853,0.339040936173889
2020-02-15 00:00:00.000000,-0.06390171188137894,0.3257154347841243
2020-02-16 00:00:00.000000,-0.07337870668559399,1.3020859784521253
2020-02-17 00:00:00.000000,0.8847402412970077,-2.185717479412716
2020-02-18 00:00:00.000000,1.7434247335472506,0.009166235388463154
2020-02-19 00:00:00.000000,0.7967123032337549,2.001522247862139
2020-02-20 00:00:00.000000,-0.42021828501331726,0.16867646034764644
2020-02-21 00:00:00.000000,-0.4874179890600759,0.9405820315028331
2020-02-22 00:00:00.000000,-0.11337641114336726,-0.12338269374768814
2020-02-23 00:00:00.000000,-1.2611919960678886,-1.99161246903997
2020-02-24 00:00:00.000000,-0.3465214738644587,-0.6149391882120299
2020-02-25 00:00:00.000000,0.36998084859583547,-1.7987387526713576
2020-02-26 00:00:00.000000,1.5250063662829623,-0.2553435427054602
2020-02-27 00:00:00.000000,-1.0012925289926253,-1.3126350906738293
2020-02-28 00:00:00.000000,-0.3134755209304096,0.2274033846349394
2020-02-29 00:00:00.000000,0.23234616219817508,0.44843027735794677
2020-03-01 00:00:00.000000,2.0086221995789972,-0.3615891976676598
2020-03-02 00:00:00.000000,0.917376484739908,-0.9242611093826415
2020-03-03 00:00:00.000000,-0.32153389314903547,-0.5260252946147719
2020-03-04 00:00:00.000000,-0.5045368582003138,1.4674074375588908
2020-03-05 00:00:00.000000,-0.1862045891808095,-0.543178211511457
2020-03-06 00:00:00.000000,2.0560518094436855,-0.9833825851248514
2020-03-07 00:00:00.000000,1.209043233226317,-0.9984511520125969
2020-03-08 00:00:00.000000,0.4328353308711427,0.7024809759900246
2020-03-09 00:00:00.000000,-0.09332125878208224,0.024673779729805695
2020-03-10 00:00:00.000000,-0.34671285618666375,-1.3055928727659756
2020-03-11 00:00:00.000000,1.3125325535034218,0.7763238731133717
2020-03-12 00:00:00.000000,0.7901101054038184,1.6010286367859659
2020-03-13 00:00:00.000000,-0.3354502250135161,-1.7401586226673507
2020-03-14 00:00:00.000000,-0.035370907084698484,-0.720032908851257
2020-03-15 00:00:00.000000,1.5137024310483291,-0.5718102377551452
2020-03-16 00:00:00.000000,0.5577036664408253,0.7087081741863449
2020-03-17 00:00:00.000000,0.46554318595799254,-1.2014081380610666
2020-03-18 00:00:00.000000,-0.6059946316612403,-0.7069045822092009
2020-03-19 00:00:00.000000,-1.3270069717775166,0.4491165616999802
2020-03-20 00:00:00.000000,0.4661119728532507,0.655357698819905
2020-03-21 00:00:00.000000,-0.40595665262750374,-0.6607675341058403
2020-03-22 00:00:00.000000,-0.3259509200888798,1.177620283213859
2020-03-23 00:00:00.000000,-0.33428168659536733,1.2740037155431387
2020-03-24 00:00:00.000000,1.5632363192187362,-1.8380409845459602
2020-03-25 00:00:00.000000,0.6079146775481401,-0.6717076748470993
2020-03-26 00:00:00.000000,-0.3011059139821975,-0.13065301959871067
2020-03-27 00:00:00.000000,1.8183398571201146,0.4481384529821586
2020-03-28 00:00:00.000000,-0.0674151111127177,-0.30664681442848407
2020-03-29 00:00:00.000000,-0.9913273936113431,-0.28035824630726625
2020-03-30 00:00:00.000000,-0.6278777860813011,0.3374766119100765
2020-03-31 00:00:00.000000,-0.012993244852748548,1.1252657551117557
2020-04-01 00:00:00.000000,0.5560825334289776,0.35781541112759946
2020-04-02 00:00:00.000000,0.669700342478176,-1.0296091234183362
2020-04-03 00:00:00.000000,0.7370114970919355,-2.470005772820059
2020-04-04 00:00:00.000000,1.0870640721586116,0.04041634118998121
2020-04-05 00:00:00.000000,-0.5218930828962812,-0.5279728730368554
2020-04-06 00:00:00.000000,0.49353675872067126,0.7080128449738977
2020-04-07 00:00:00.000000,0.30049980356819944,1.0983224521804111
2020-04-08 00:00:00.000000,-1.5296634123688042,-1.541552365930164
2020-04-09 00:00:00.000000,-0.3686206906685263,0.8225824843372659
